"id"	"eid"	"sex"
4058755	4058755	0
4058914	4058914	1
4058949	4058949	1
4059199	4059199	0
4059344	4059344	1
4059356	4059356	1
4059360	4059360	0
4059372	4059372	0
4059731	4059731	1
4059773	4059773	0
4060202	4060202	1
4060768	4060768	1
4060785	4060785	0
4060847	4060847	0
4060980	4060980	1
4061270	4061270	0
4061286	4061286	1
4061344	4061344	1
4061360	4061360	1
4061602	4061602	0
4061816	4061816	0
4061865	4061865	1
4062120	4062120	1
4062256	4062256	1
4062287	4062287	0
4062527	4062527	0
4063077	4063077	0
4063218	4063218	1
4063612	4063612	1
4063956	4063956	1
4064052	4064052	1
4064067	4064067	0
4064371	4064371	1
4065080	4065080	0
4065359	4065359	1
4066078	4066078	1
4066366	4066366	0
4066470	4066470	1
4066652	4066652	1
4067532	4067532	1
4067563	4067563	1
4067798	4067798	0
4068044	4068044	1
4068533	4068533	1
4068875	4068875	0
4069039	4069039	0
4069493	4069493	0
4069806	4069806	0
4069894	4069894	1
4070129	4070129	0
4070521	4070521	1
4070811	4070811	1
4071502	4071502	1
4071564	4071564	0
4071613	4071613	1
4071809	4071809	0
4071966	4071966	1
4072417	4072417	1
4072500	4072500	1
4073713	4073713	0
4073835	4073835	1
4074084	4074084	1
4074411	4074411	1
4074517	4074517	1
4074554	4074554	0
4074765	4074765	0
4074910	4074910	0
4075065	4075065	1
4075870	4075870	0
4075919	4075919	1
4076064	4076064	1
4076132	4076132	1
4076472	4076472	0
4076522	4076522	1
4076942	4076942	0
4077024	4077024	1
4077222	4077222	1
4077371	4077371	0
4077628	4077628	0
4077687	4077687	0
4078227	4078227	1
4078336	4078336	0
4078478	4078478	1
4079013	4079013	0
4079254	4079254	0
4079624	4079624	0
4080025	4080025	1
4080032	4080032	0
4080080	4080080	1
4080531	4080531	1
4080550	4080550	0
4081097	4081097	1
4081291	4081291	1
4081940	4081940	0
4082546	4082546	1
4082764	4082764	1
4082808	4082808	1
4083235	4083235	1
4083272	4083272	1
4083357	4083357	1
4083441	4083441	1
4083459	4083459	1
4083465	4083465	0
4083515	4083515	1
4084015	4084015	1
4084583	4084583	1
4084955	4084955	0
4085413	4085413	0
4085698	4085698	1
4085831	4085831	1
4086085	4086085	0
4086615	4086615	0
4086731	4086731	1
4086924	4086924	1
4087001	4087001	1
4087226	4087226	0
4087242	4087242	1
4087320	4087320	0
4087337	4087337	0
4088119	4088119	0
4088378	4088378	1
4088381	4088381	1
4088403	4088403	0
4088525	4088525	1
4088576	4088576	1
4088798	4088798	0
4089559	4089559	1
4089601	4089601	0
4089881	4089881	1
4090194	4090194	1
4090357	4090357	0
4090515	4090515	0
4090553	4090553	0
4090790	4090790	1
4090880	4090880	1
4090929	4090929	1
4090950	4090950	1
4091038	4091038	0
4091842	4091842	1
4092413	4092413	1
4092785	4092785	1
4093123	4093123	1
4093232	4093232	0
4093276	4093276	1
4093495	4093495	0
4093939	4093939	0
4094335	4094335	1
4094688	4094688	1
4094990	4094990	1
4095050	4095050	1
4095092	4095092	1
4095334	4095334	0
4095403	4095403	1
4095438	4095438	1
4096181	4096181	0
4096651	4096651	0
4096993	4096993	1
4097658	4097658	1
4097734	4097734	0
4097819	4097819	1
4097995	4097995	1
4098298	4098298	1
4098510	4098510	1
4098733	4098733	0
4098879	4098879	0
4099549	4099549	0
4099617	4099617	1
4100091	4100091	0
4100139	4100139	0
4100835	4100835	1
4100986	4100986	0
4101652	4101652	0
4101667	4101667	1
4101902	4101902	0
4101996	4101996	1
4102100	4102100	0
4102292	4102292	0
4102788	4102788	0
4102928	4102928	1
4103256	4103256	0
4103626	4103626	1
4103724	4103724	1
4103817	4103817	1
4104191	4104191	1
4104900	4104900	1
4105227	4105227	1
4105501	4105501	1
4106249	4106249	1
4106319	4106319	1
4106356	4106356	0
4106705	4106705	1
4107166	4107166	1
4107226	4107226	1
4107234	4107234	0
4107680	4107680	1
4107811	4107811	1
4108193	4108193	1
4108475	4108475	0
4109327	4109327	1
4109431	4109431	0
4109504	4109504	1
4109619	4109619	1
4110131	4110131	0
4110890	4110890	1
4110941	4110941	1
4111201	4111201	0
4111404	4111404	0
4111655	4111655	1
4111863	4111863	0
4112136	4112136	1
4112233	4112233	0
4112257	4112257	1
4112555	4112555	1
4112569	4112569	0
4112718	4112718	1
4112938	4112938	0
4113009	4113009	1
4113622	4113622	0
4113636	4113636	1
4113674	4113674	1
4113734	4113734	1
4114237	4114237	0
4114313	4114313	0
4114670	4114670	0
4114840	4114840	1
4114961	4114961	1
4114974	4114974	1
4115956	4115956	1
4116241	4116241	0
4116507	4116507	0
4116749	4116749	0
4117108	4117108	0
4117133	4117133	1
4117236	4117236	1
4117396	4117396	0
4117405	4117405	1
4117985	4117985	0
4118358	4118358	0
4118641	4118641	1
4118925	4118925	0
4119248	4119248	1
4119579	4119579	1
4119988	4119988	1
4120018	4120018	0
4120268	4120268	1
4120576	4120576	1
4120999	4120999	1
4121181	4121181	1
4121332	4121332	1
4121606	4121606	1
4121753	4121753	1
4121796	4121796	0
4121901	4121901	0
4122130	4122130	1
4122915	4122915	1
4123062	4123062	1
4123383	4123383	1
4123785	4123785	0
4123805	4123805	1
4123892	4123892	0
4124867	4124867	1
4126327	4126327	1
4127002	4127002	1
4127390	4127390	0
4127428	4127428	0
4127435	4127435	0
4127583	4127583	0
4127631	4127631	1
4127969	4127969	1
4128025	4128025	1
4128091	4128091	1
4128316	4128316	0
4128494	4128494	0
4128713	4128713	1
4128734	4128734	1
4129020	4129020	0
4129208	4129208	0
4129393	4129393	0
4129448	4129448	1
4129500	4129500	1
4129766	4129766	1
4129823	4129823	0
4129924	4129924	1
4129989	4129989	1
4130358	4130358	1
4130873	4130873	1
4130948	4130948	1
4131534	4131534	1
4132099	4132099	1
4132106	4132106	0
4132527	4132527	1
4132571	4132571	0
4133077	4133077	1
4133538	4133538	1
4133739	4133739	0
4133788	4133788	1
4134396	4134396	1
4134687	4134687	1
4135009	4135009	1
4135683	4135683	1
4135713	4135713	0
4136263	4136263	0
4136366	4136366	0
4136449	4136449	1
4136667	4136667	1
4136756	4136756	1
4136883	4136883	0
4136902	4136902	1
4137580	4137580	0
4137815	4137815	0
4137839	4137839	0
4137840	4137840	0
4138019	4138019	1
4138035	4138035	1
4138415	4138415	1
4138625	4138625	1
4138663	4138663	1
4138799	4138799	0
4139955	4139955	0
4140106	4140106	1
4140416	4140416	0
4140613	4140613	0
4140655	4140655	1
4141748	4141748	0
4141780	4141780	0
4142008	4142008	0
4142227	4142227	0
4142413	4142413	1
4142751	4142751	0
4143392	4143392	1
4143744	4143744	0
4143807	4143807	1
4143874	4143874	1
4143953	4143953	1
4144012	4144012	1
4144372	4144372	1
4144432	4144432	1
4145031	4145031	1
4145446	4145446	1
4145475	4145475	0
4145509	4145509	0
4145896	4145896	1
4146142	4146142	1
4146567	4146567	0
4146575	4146575	1
4146739	4146739	0
4146870	4146870	1
4147017	4147017	1
4147443	4147443	1
4147468	4147468	1
4147726	4147726	1
4147887	4147887	1
4147908	4147908	1
4148125	4148125	1
4148419	4148419	1
4148456	4148456	1
4148545	4148545	0
4148684	4148684	1
4148820	4148820	1
4149093	4149093	0
4149269	4149269	1
4149297	4149297	1
4149312	4149312	0
4149471	4149471	1
4149557	4149557	1
4150130	4150130	0
4150248	4150248	1
4150384	4150384	0
4151200	4151200	0
4151312	4151312	1
4151663	4151663	1
4151774	4151774	1
4151916	4151916	1
4151941	4151941	1
4152101	4152101	0
4152243	4152243	1
4152452	4152452	1
4152554	4152554	1
4152580	4152580	1
4152827	4152827	1
4153075	4153075	1
4153114	4153114	0
4153388	4153388	0
4153628	4153628	0
4154651	4154651	0
4155282	4155282	0
4155352	4155352	1
4155673	4155673	1
4155721	4155721	1
4156033	4156033	1
4156383	4156383	1
4156659	4156659	1
4156866	4156866	0
4156932	4156932	0
4157058	4157058	0
4157201	4157201	1
4157655	4157655	0
4157711	4157711	0
4157929	4157929	0
4158174	4158174	1
4158500	4158500	0
4159742	4159742	1
4160024	4160024	0
4160170	4160170	1
4160582	4160582	0
4160869	4160869	0
4160897	4160897	1
4161076	4161076	0
4161238	4161238	0
4161406	4161406	1
4161451	4161451	1
4161658	4161658	0
4161713	4161713	1
4161856	4161856	0
4162039	4162039	1
4162282	4162282	1
4163028	4163028	0
4163320	4163320	1
4163595	4163595	0
4163663	4163663	1
4163838	4163838	1
4163959	4163959	1
4164296	4164296	1
4164322	4164322	0
4164345	4164345	1
4164361	4164361	0
4165068	4165068	0
4165161	4165161	0
4165208	4165208	0
4165500	4165500	1
4165804	4165804	1
4165816	4165816	0
4165830	4165830	0
4165911	4165911	0
4165967	4165967	0
4167350	4167350	0
4168098	4168098	1
4168229	4168229	1
4168436	4168436	1
4168857	4168857	0
4168895	4168895	0
4169498	4169498	1
4169540	4169540	0
4169697	4169697	1
4171259	4171259	0
4171277	4171277	1
4171444	4171444	1
4171879	4171879	1
4172267	4172267	1
4172359	4172359	0
4172893	4172893	1
4172962	4172962	0
4172995	4172995	1
4173158	4173158	0
4173393	4173393	1
4173513	4173513	1
4173898	4173898	1
4173903	4173903	0
4174579	4174579	0
4174874	4174874	0
4175001	4175001	1
4175402	4175402	1
4175586	4175586	0
4175799	4175799	0
4175904	4175904	0
4176256	4176256	1
4177152	4177152	0
4177374	4177374	1
4177478	4177478	0
4177948	4177948	1
4177976	4177976	1
4178236	4178236	1
4178473	4178473	1
4178559	4178559	1
4178717	4178717	0
4178780	4178780	0
4178920	4178920	1
4179187	4179187	1
4180051	4180051	1
4180221	4180221	1
4180356	4180356	1
4180569	4180569	1
4180766	4180766	1
4180938	4180938	1
4181490	4181490	0
4182281	4182281	1
4182496	4182496	1
4182625	4182625	1
4183204	4183204	1
4183456	4183456	0
4183605	4183605	1
4184441	4184441	1
4184613	4184613	1
4184738	4184738	1
4184767	4184767	0
4185089	4185089	0
4185396	4185396	1
4185813	4185813	0
4185937	4185937	0
4186025	4186025	1
4186164	4186164	1
4186196	4186196	1
4186365	4186365	1
4186420	4186420	0
4186547	4186547	0
4186844	4186844	0
4187077	4187077	0
4187524	4187524	1
4187727	4187727	1
4187771	4187771	0
4187788	4187788	1
4188026	4188026	1
4188159	4188159	1
4188305	4188305	0
4188551	4188551	0
4188603	4188603	1
4188787	4188787	1
4188902	4188902	1
4188915	4188915	1
4189641	4189641	0
4190125	4190125	1
4190148	4190148	0
4190510	4190510	1
4190894	4190894	1
4191146	4191146	0
4191175	4191175	0
4191556	4191556	1
4192195	4192195	0
4192327	4192327	1
4192541	4192541	0
4192725	4192725	1
4192748	4192748	1
4192869	4192869	0
4193031	4193031	1
4193355	4193355	1
4193723	4193723	1
4193802	4193802	1
4193871	4193871	0
4193936	4193936	1
4194164	4194164	1
4194246	4194246	1
4194330	4194330	0
4194406	4194406	1
4194505	4194505	0
4194683	4194683	0
4195104	4195104	1
4195638	4195638	1
4195689	4195689	0
4196427	4196427	1
4196774	4196774	0
4196852	4196852	1
4196875	4196875	1
4197526	4197526	0
4198219	4198219	1
4198314	4198314	0
4198362	4198362	0
4198527	4198527	1
4198596	4198596	0
4198703	4198703	0
4199030	4199030	0
4199041	4199041	1
4199065	4199065	1
4199679	4199679	1
4199694	4199694	1
4200242	4200242	0
4201022	4201022	0
4201045	4201045	1
4201738	4201738	1
4202199	4202199	0
4202257	4202257	1
4202328	4202328	1
4202335	4202335	0
4203359	4203359	0
4203683	4203683	0
4203734	4203734	1
4203778	4203778	0
4204237	4204237	1
4204300	4204300	1
4204490	4204490	1
4204945	4204945	0
4205197	4205197	1
4205205	4205205	1
4205668	4205668	1
4205808	4205808	0
4205862	4205862	0
4206132	4206132	0
4206241	4206241	0
4207075	4207075	1
4207149	4207149	1
4207258	4207258	0
4207283	4207283	0
4207541	4207541	1
4207672	4207672	1
4207985	4207985	0
4207994	4207994	0
4208095	4208095	1
4208146	4208146	0
4208190	4208190	1
4208616	4208616	1
4208641	4208641	1
4208779	4208779	0
4208917	4208917	0
4208954	4208954	0
4208980	4208980	0
4209182	4209182	0
4209579	4209579	1
4209594	4209594	1
4209964	4209964	1
4210396	4210396	1
4210660	4210660	1
4210813	4210813	0
4211153	4211153	0
4211290	4211290	0
4211323	4211323	0
4211683	4211683	0
4211921	4211921	0
4212064	4212064	0
4212367	4212367	1
4213471	4213471	1
4214062	4214062	1
4214239	4214239	0
4214751	4214751	1
4214805	4214805	1
4215463	4215463	1
4215671	4215671	1
4215924	4215924	0
4216411	4216411	1
4216489	4216489	1
4216723	4216723	1
4216798	4216798	1
4216871	4216871	0
4217000	4217000	0
4217520	4217520	1
4217701	4217701	0
4217883	4217883	1
4218771	4218771	0
4219201	4219201	1
4219395	4219395	1
4219477	4219477	1
4219596	4219596	1
4220361	4220361	0
4220413	4220413	0
4220455	4220455	1
4220751	4220751	0
4221257	4221257	1
4222482	4222482	0
4222498	4222498	0
4222789	4222789	1
4223113	4223113	1
4223410	4223410	0
4223538	4223538	0
4223620	4223620	1
4223651	4223651	1
4223715	4223715	1
4223727	4223727	0
4223833	4223833	0
4224388	4224388	1
4224693	4224693	1
4225017	4225017	1
4225164	4225164	1
4225921	4225921	1
4226470	4226470	1
4226568	4226568	1
4227084	4227084	1
4227945	4227945	0
4228001	4228001	0
4228549	4228549	0
4228609	4228609	1
4228676	4228676	1
4228783	4228783	1
4228803	4228803	1
4229039	4229039	0
4229942	4229942	1
4230181	4230181	0
4230391	4230391	1
4230685	4230685	1
4230821	4230821	1
4231096	4231096	1
4231117	4231117	0
4231230	4231230	1
4231298	4231298	1
4231428	4231428	1
4231629	4231629	0
4231749	4231749	0
4231997	4231997	1
4232032	4232032	1
4232290	4232290	1
4232330	4232330	0
4232420	4232420	1
4232610	4232610	0
4233094	4233094	0
4233107	4233107	1
4233249	4233249	1
4233731	4233731	1
4233865	4233865	0
4233975	4233975	1
4234141	4234141	1
4234177	4234177	1
4234318	4234318	1
4234347	4234347	1
4234433	4234433	1
4234585	4234585	0
4235150	4235150	0
4235521	4235521	1
4235707	4235707	0
4235875	4235875	1
4235998	4235998	1
4236061	4236061	0
4236083	4236083	0
4236179	4236179	0
4236395	4236395	0
4236459	4236459	0
4236502	4236502	1
4236669	4236669	0
4236711	4236711	1
4237519	4237519	1
4238302	4238302	1
4238473	4238473	1
4238732	4238732	0
4238869	4238869	1
4238920	4238920	1
4239160	4239160	1
4239424	4239424	0
4239614	4239614	0
4239759	4239759	1
4239871	4239871	1
4239896	4239896	1
4240164	4240164	1
4240420	4240420	0
4240607	4240607	1
4241182	4241182	0
4241248	4241248	1
4241638	4241638	1
4241652	4241652	0
4241927	4241927	1
4241939	4241939	0
4242354	4242354	1
4242445	4242445	0
4243642	4243642	1
4243905	4243905	1
4244230	4244230	0
4244806	4244806	1
4244851	4244851	1
4245240	4245240	0
4245604	4245604	0
4245818	4245818	1
4245925	4245925	1
4245991	4245991	0
4246085	4246085	1
4246094	4246094	1
4246356	4246356	1
4246425	4246425	1
4246432	4246432	1
4246578	4246578	1
4246750	4246750	1
4247549	4247549	1
4248101	4248101	1
4249149	4249149	1
4249340	4249340	1
4249396	4249396	1
4249800	4249800	1
4249878	4249878	0
4250228	4250228	0
4250287	4250287	0
4250423	4250423	1
4250626	4250626	1
4250775	4250775	1
4250891	4250891	0
4251038	4251038	1
4251245	4251245	0
4251388	4251388	0
4252167	4252167	1
4252528	4252528	1
4253198	4253198	1
4254145	4254145	1
4254301	4254301	1
4254372	4254372	0
4254463	4254463	0
4254513	4254513	0
4254597	4254597	1
4254653	4254653	0
4254841	4254841	1
4254882	4254882	0
4254946	4254946	1
4255092	4255092	0
4255509	4255509	1
4255563	4255563	0
4256065	4256065	1
4256126	4256126	1
4256436	4256436	0
4256589	4256589	0
4256771	4256771	1
4256788	4256788	1
4257584	4257584	1
4257636	4257636	0
4257921	4257921	1
4258574	4258574	1
4258837	4258837	1
4258978	4258978	1
4259351	4259351	1
4260055	4260055	0
4260104	4260104	0
4261192	4261192	1
4261234	4261234	1
4261959	4261959	0
4262018	4262018	1
4262206	4262206	1
4262243	4262243	1
4262438	4262438	0
4262467	4262467	1
4262525	4262525	1
4262608	4262608	1
4262910	4262910	1
4262922	4262922	1
4262983	4262983	0
4263038	4263038	0
4263315	4263315	1
4263396	4263396	0
4263473	4263473	1
4263504	4263504	0
4263619	4263619	1
4264126	4264126	1
4264169	4264169	0
4264218	4264218	1
4264407	4264407	1
4264702	4264702	0
4265460	4265460	0
4265666	4265666	1
4265913	4265913	0
4266033	4266033	1
4266152	4266152	0
4266336	4266336	1
4266413	4266413	0
4266706	4266706	1
4266980	4266980	1
4267083	4267083	0
4267185	4267185	0
4267228	4267228	1
4267655	4267655	1
4267752	4267752	0
4267848	4267848	0
4267876	4267876	0
4268051	4268051	0
4268319	4268319	1
4268432	4268432	0
4268581	4268581	1
4268653	4268653	1
4268729	4268729	1
4268792	4268792	1
4268938	4268938	0
4269267	4269267	0
4269893	4269893	0
4270454	4270454	1
4270526	4270526	0
4271411	4271411	1
4271438	4271438	0
4271686	4271686	1
4271730	4271730	1
4271945	4271945	0
4271983	4271983	0
4272234	4272234	1
4272496	4272496	0
4272691	4272691	1
4272889	4272889	0
4272965	4272965	1
4273163	4273163	0
4273806	4273806	0
4274061	4274061	1
4274564	4274564	0
4274746	4274746	0
4274931	4274931	1
4275162	4275162	0
4275222	4275222	0
4275236	4275236	1
4275484	4275484	1
4276398	4276398	1
4276566	4276566	0
4276658	4276658	1
4276683	4276683	0
4277205	4277205	0
4277407	4277407	0
4277474	4277474	0
4277727	4277727	1
4277739	4277739	1
4277886	4277886	1
4277993	4277993	1
4278276	4278276	1
4278373	4278373	1
4278408	4278408	0
4278568	4278568	1
4278728	4278728	1
4278735	4278735	1
4279535	4279535	1
4279604	4279604	0
4279665	4279665	1
4279682	4279682	1
4279785	4279785	1
4279847	4279847	1
4279909	4279909	0
4279976	4279976	0
4280298	4280298	0
4280894	4280894	0
4280926	4280926	1
4281086	4281086	1
4282089	4282089	1
4282258	4282258	0
4282826	4282826	1
4283066	4283066	1
4283073	4283073	0
4283251	4283251	0
4283313	4283313	0
4283342	4283342	1
4283397	4283397	1
4284102	4284102	0
4285177	4285177	1
4285433	4285433	0
4285462	4285462	1
4286060	4286060	0
4286242	4286242	1
4286453	4286453	0
4287068	4287068	0
4287085	4287085	0
4287183	4287183	1
4287233	4287233	0
4287344	4287344	0
4287491	4287491	0
4287671	4287671	0
4287946	4287946	0
4287967	4287967	0
4288151	4288151	1
4288832	4288832	1
4289065	4289065	1
4290066	4290066	1
4290073	4290073	1
4290608	4290608	1
4291422	4291422	1
4292000	4292000	1
4292013	4292013	0
4292248	4292248	1
4292793	4292793	1
4293152	4293152	0
4293310	4293310	1
4293322	4293322	1
4293399	4293399	0
4293434	4293434	1
4293469	4293469	1
4293501	4293501	1
4293560	4293560	1
4293743	4293743	1
4293751	4293751	1
4293829	4293829	1
4294255	4294255	1
4294427	4294427	1
4294464	4294464	1
4294562	4294562	0
4294648	4294648	1
4295235	4295235	1
4295272	4295272	1
4295441	4295441	1
4296038	4296038	0
4296364	4296364	1
4296635	4296635	1
4297180	4297180	1
4297223	4297223	1
4297241	4297241	1
4297346	4297346	1
4298076	4298076	0
4298819	4298819	0
4298957	4298957	0
4298986	4298986	0
4299020	4299020	0
4299094	4299094	1
4299262	4299262	1
4299615	4299615	0
4299664	4299664	0
4299952	4299952	1
4300097	4300097	1
4300209	4300209	1
4300347	4300347	1
4300384	4300384	1
4300585	4300585	0
4300652	4300652	1
4300793	4300793	0
4300807	4300807	0
4300915	4300915	0
4300939	4300939	0
4301019	4301019	1
4301087	4301087	0
4301105	4301105	1
4301904	4301904	1
4302381	4302381	0
4302403	4302403	1
4302839	4302839	0
4303431	4303431	1
4303447	4303447	1
4303559	4303559	0
4303693	4303693	0
4304098	4304098	1
4304178	4304178	1
4304325	4304325	0
4304546	4304546	1
4304679	4304679	0
4304849	4304849	1
4304857	4304857	1
4305148	4305148	1
4305282	4305282	0
4305338	4305338	0
4306345	4306345	1
4306469	4306469	0
4306616	4306616	0
4307099	4307099	1
4307527	4307527	0
4307775	4307775	1
4308372	4308372	1
4308432	4308432	1
4308671	4308671	1
4308696	4308696	0
4308816	4308816	0
4308865	4308865	1
4309494	4309494	1
4309778	4309778	1
4311024	4311024	1
4311162	4311162	1
4311207	4311207	1
4311236	4311236	1
4311283	4311283	1
4311327	4311327	1
4311429	4311429	1
4311504	4311504	0
4311516	4311516	1
4311943	4311943	0
4312057	4312057	1
4312481	4312481	1
4312698	4312698	1
4312751	4312751	1
4312873	4312873	0
4312991	4312991	1
4313470	4313470	1
4313486	4313486	1
4313506	4313506	0
4313744	4313744	1
4313760	4313760	1
4313858	4313858	1
4313915	4313915	0
4313927	4313927	1
4314020	4314020	1
4314094	4314094	1
4314174	4314174	1
4314249	4314249	0
4314270	4314270	1
4314639	4314639	1
4315156	4315156	1
4315621	4315621	1
4315777	4315777	1
4315936	4315936	1
4316169	4316169	1
4316250	4316250	1
4316422	4316422	0
4316715	4316715	0
4316919	4316919	1
4317164	4317164	1
4317304	4317304	1
4317661	4317661	0
4317769	4317769	0
4317844	4317844	0
4317949	4317949	1
4317986	4317986	1
4318148	4318148	1
4318180	4318180	1
4318311	4318311	1
4318338	4318338	0
4318367	4318367	1
4318733	4318733	0
4318762	4318762	1
4318770	4318770	1
4318997	4318997	0
4319044	4319044	1
4319105	4319105	1
4319707	4319707	1
4320859	4320859	1
4321300	4321300	1
4321554	4321554	0
4321576	4321576	1
4321983	4321983	1
4322514	4322514	1
4322521	4322521	0
4322648	4322648	0
4323191	4323191	1
4323259	4323259	1
4323618	4323618	1
4324201	4324201	1
4324235	4324235	0
4324642	4324642	1
4324809	4324809	0
4324876	4324876	0
4324918	4324918	1
4325011	4325011	1
4325090	4325090	1
4325598	4325598	1
4325628	4325628	0
4325656	4325656	1
4325897	4325897	1
